"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"04-6740855"|"VERROCHI FAMILY CHARITABLE TRUST"|"110934"|"04-6740855"|"Verrochi Fam Charitable Tr UDT 082193"|"101938250"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"07"|"4"|"399964.0000"|"07 "|""|"2170325.0000"|" "|"6"|"VERROCHI PAUL M & JUNEMARIE TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6740855"|"VERROCHI FAMILY CHARITABLE TRUST"|"110934"|"04-6740855"|"Verrochi Fam Charitable Tr UDT 082193"|"101938250"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"07"|"4"|"399964.0000"|"07 "|""|"2170325.0000"|" "|"6"|"VERROCHI PAUL M & JUNEMARIE TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6742527"|"TED & RUTH JOHNSON FAMILY FOUNDATION"|"560938"|"04-6742527"|"TED AND RUTH JOHNSON FAMILY FOUNDATION"|"105619169"|"0000 "|"03"|"3"|"1"|"1993"|"11"|"04"|""|"561"|"379"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1260822.0000"|"12 "|""|"1896572.0000"|" "|"6"|"JOHNSON THEODORE G TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|"% GRANT THORNTON LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6742527"|"Ted & Ruth Johnson Family Foundation"|"560938"|"04-6742527"|"TED AND RUTH JOHNSON FAMILY FOUNDATION"|"105619169"|"0000 "|"03"|"3"|"1"|"1993"|"11"|"04"|""|"561"|"379"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1260822.0000"|"12 "|""|"1896572.0000"|" "|"6"|"JOHNSON THEODORE G TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|"% GRANT THORNTON LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6742527"|"TED & RUTH JOHNSON FAMILY FOUNDATION"|"560938"|"04-6742527"|"TED AND RUTH JOHNSON FAMILY FOUNDATION"|"105619169"|"0000 "|"03"|"3"|"1"|"1993"|"11"|"04"|""|"561"|"379"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1260822.0000"|"12 "|""|"1896572.0000"|" "|"6"|"JOHNSON THEODORE G TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"10/16/2015 6:21:00 PM"|"% GRANT THORNTON LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6742955"|"EDWARD A BOND FOUNDATION"|"110936"|"04-6742955"|"EDWARD A BOND FOUNDATION"|"101065179"|"0000 "|"03"|"3"|"1"|"1997"|"11"|"04"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"49340.0000"|"12 "|"T99"|"824886.0000"|"Z"|"5"|"BOND EDWARD A JR TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6742955"|"EDWARD A BOND FOUNDATION"|"110936"|"04-6742955"|"EDWARD A BOND FOUNDATION"|"101065179"|"0000 "|"03"|"3"|"1"|"1997"|"11"|"04"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"49340.0000"|"12 "|"T99"|"824886.0000"|"Z"|"5"|"BOND EDWARD A JR TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6742955"|"EDWARD A BOND FOUNDATION"|"110936"|"04-6742955"|"EDWARD A BOND FOUNDATION"|"101065179"|"0000 "|"03"|"3"|"1"|"1997"|"11"|"04"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"49340.0000"|"12 "|"T99"|"824886.0000"|"Z"|"5"|"BOND EDWARD A JR TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6743248"|"KEANE FAMILY FOUNDATION"|"504777"|"04-6743248"|"Keane Fam Foundation 092493"|"107151937"|"0000 "|"03"|"3"|"1"|"1994"|"03"|"04"|""|""|"029"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"7"|"7458828.0000"|"12 "|""|"21963755.0000"|" "|"8"|"KEANE JOHN F & MARILYN T TTEES"|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% OBRIEN & ASSOCIATES"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6743248"|"KEANE FAMILY FOUNDATION"|"504777"|"04-6743248"|"Keane Fam Foundation 092493"|"107151937"|"0000 "|"03"|"3"|"1"|"1994"|"03"|"04"|""|""|"029"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"7"|"7458828.0000"|"12 "|""|"21963755.0000"|" "|"8"|"KEANE JOHN F & MARILYN T TTEES"|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% OBRIEN & ASSOCIATES"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6743248"|"KEANE FAMILY FOUNDATION"|"504777"|"04-6743248"|"Keane Fam Foundation 092493"|"107151937"|"0000 "|"03"|"3"|"1"|"1994"|"03"|"04"|""|""|"029"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"7"|"7458828.0000"|"12 "|""|"21963755.0000"|" "|"8"|"KEANE JOHN F & MARILYN T TTEES"|"001"|"Y"|"12/3/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% OBRIEN & ASSOCIATES"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6744379"|"DAVID P. WHEATLAND CHARITABLE TRUST"|"335479"|"04-6744379"|"DAVID P WHEATLAND CHAR TR"|"100300393"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|""|"161"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1552420.0000"|"12 "|""|"6343041.0000"|" "|"7"|"ANDERSON EILEEN M TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% ACADIA MANAGEMENT CO INC"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6744379"|"DAVID P. WHEATLAND CHARITABLE TRUST"|"335479"|"04-6744379"|"DAVID P WHEATLAND CHAR TR"|"100300393"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|""|"161"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1552420.0000"|"12 "|""|"6343041.0000"|" "|"7"|"ANDERSON EILEEN M TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% ACADIA MANAGEMENT CO INC"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6744379"|"DAVID P. WHEATLAND CHARITABLE TRUST"|"335479"|"04-6744379"|"DAVID P WHEATLAND CHAR TR"|"100300393"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|""|"161"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1552420.0000"|"12 "|""|"6343041.0000"|" "|"7"|"ANDERSON EILEEN M TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% ACADIA MANAGEMENT CO INC"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6744975"|"KERSHAW FOUNDATION CHARITABLE TRUST"|"560939"|"04-6744975"|"The Kershaw Foundation Charitable Trust"|"560939"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"379"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"102584.0000"|"12 "|"T31"|"22239.0000"|"J"|"2"|"BRADLEY JOHN F II TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6744975"|"KERSHAW FOUNDATION CHARITABLE TRUST"|"560939"|"04-6744975"|"The Kershaw Foundation Charitable Trust"|"560939"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"379"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"102584.0000"|"12 "|"T31"|"22239.0000"|"J"|"2"|"BRADLEY JOHN F II TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6744975"|"KERSHAW FOUNDATION CHARITABLE TRUST"|"560939"|"04-6744975"|"The Kershaw Foundation Charitable Trust"|"560939"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"379"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"102584.0000"|"12 "|"T31"|"22239.0000"|"J"|"2"|"BRADLEY JOHN F II TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6745180"|"THE IORIO CHARITABLE FOUNDATION"|"504778"|"04-6745180"|"IORIO CHARITABLE FOUNDATION"|"1445619"|"0000 "|"03"|"3"|"1"|"1996"|"04"|"04"|""|""|"029"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"4"|"448588.0000"|"10 "|"I99"|"1829350.0000"|"Z"|"6"|"SUMNER B TILTON PER REP"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6745180"|"THE IORIO CHARITABLE FOUNDATION"|"504778"|"04-6745180"|"IORIO CHARITABLE FOUNDATION"|"1445619"|"0000 "|"03"|"3"|"1"|"1996"|"04"|"04"|""|""|"029"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"4"|"448588.0000"|"10 "|"I99"|"1829350.0000"|"Z"|"6"|"SUMNER B TILTON PER REP"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6745180"|"THE IORIO CHARITABLE FOUNDATION"|"504778"|"04-6745180"|"IORIO CHARITABLE FOUNDATION"|"1445619"|"0000 "|"03"|"3"|"1"|"1996"|"04"|"04"|""|""|"029"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"4"|"448588.0000"|"10 "|"I99"|"1829350.0000"|"Z"|"6"|"SUMNER B TILTON PER REP"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6745184"|"JOHN & BARBARA GIUGGIO FDN."|"279476"|"04-6745184"|"JOHN AND BARBARA GUIUGGIO FOUNDATION"|"107151934"|"0000 "|"03"|"3"|"1"|"1994"|"03"|"04"|""|""|"160"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"111810.0000"|"12 "|""|"441796.0000"|" "|"4"|"GUIGGIO JOHN P ET AL TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% FIDUCIARY TRUST CO"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6745184"|"JOHN & BARBARA GIUGGIO FDN"|"279476"|"04-6745184"|"JOHN AND BARBARA GUIUGGIO FOUNDATION"|"107151934"|"0000 "|"03"|"3"|"1"|"1994"|"03"|"04"|""|""|"160"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"111810.0000"|"12 "|""|"441796.0000"|" "|"4"|"GUIGGIO JOHN P ET AL TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% FIDUCIARY TRUST CO"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6745184"|"JOHN & BARBARA GIUGGIO FDN"|"279476"|"04-6745184"|"JOHN AND BARBARA GUIUGGIO FOUNDATION"|"107151934"|"0000 "|"03"|"3"|"1"|"1994"|"03"|"04"|""|""|"160"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"111810.0000"|"12 "|""|"441796.0000"|" "|"4"|"GUIGGIO JOHN P ET AL TTEE"|"001"|"Y"|"11/5/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% FIDUCIARY TRUST CO"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6746134"|"THE LIVING WATERS TRUST"|"166813"|"04-6746134"|"LIVING WATERS TR"|"100955597"|"0000 "|"03"|"3"|"1"|"1994"|"08"|"04"|""|""|"908"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1224681.0000"|"12 "|""|"968000.0000"|" "|"5"|"SCHULTZ PETER B TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% KEEL POINT"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6746134"|"THE LIVING WATERS TRUST"|"166813"|"04-6746134"|"LIVING WATERS TR"|"100955597"|"0000 "|"03"|"3"|"1"|"1994"|"08"|"04"|""|""|"908"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1224681.0000"|"12 "|""|"968000.0000"|" "|"5"|"SCHULTZ PETER B TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% KEEL POINT"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6746134"|"THE LIVING WATERS TRUST"|"166813"|"04-6746134"|"LIVING WATERS TR"|"100955597"|"0000 "|"03"|"3"|"1"|"1994"|"08"|"04"|""|""|"908"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1224681.0000"|"12 "|""|"968000.0000"|" "|"5"|"SCHULTZ PETER B TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% KEEL POINT"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6746970"|"DUNIRY FOUNDATION"|"392073"|"04-6746970"|"DUNIRY FOUNDATION"|"101938212"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|""|"318"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"6"|"4065603.0000"|"09 "|""|"10556583.0000"|" "|"8"|"DASSORI F DAVIS JR TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% CHOATE HALL & STEWART"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6746970"|"DUNIRY FOUNDATION"|"392073"|"04-6746970"|"DUNIRY FOUNDATION"|"101938212"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|""|"318"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"6"|"4065603.0000"|"09 "|""|"10556583.0000"|" "|"8"|"DASSORI F DAVIS JR TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% CHOATE HALL & STEWART"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6746970"|"DUNIRY FOUNDATION"|"392073"|"04-6746970"|"DUNIRY FOUNDATION"|"101938212"|"0000 "|"03"|"3"|"1"|"1994"|"04"|"04"|""|""|"318"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"6"|"4065603.0000"|"09 "|""|"10556583.0000"|" "|"8"|"DASSORI F DAVIS JR TTEE"|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% CHOATE HALL & STEWART"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6747335"|"BEMIS-TRUST IN DIVERSITY THOMAS E. PECKHAM, TRUSTEE"|"110938"|"04-6747335"|"Trust in Diversity"|"101635259"|"0000 "|"03"|"3"|"1"|"1995"|"04"|"03"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"07"|"6"|"1105286.0000"|"07 "|"T30"|"8910858.0000"|" "|"7"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% BINGHAM MCCUTCHEN"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6747335"|"BEMIS-TRUST IN DIVERSITY, THOMAS E. PECKHAM, TRUSTEE"|"110938"|"04-6747335"|"Trust in Diversity"|"101635259"|"0000 "|"03"|"3"|"1"|"1995"|"04"|"03"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"07"|"6"|"1105286.0000"|"07 "|"T30"|"8910858.0000"|" "|"7"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% BINGHAM MCCUTCHEN"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6747335"|"BEMIS-TRUST IN DIVERSITY THOMAS E. PECKHAM, TRUSTEE"|"110938"|"04-6747335"|"Trust in Diversity"|"101635259"|"0000 "|"03"|"3"|"1"|"1995"|"04"|"03"|""|""|"043"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"07"|"6"|"1105286.0000"|"07 "|"T30"|"8910858.0000"|" "|"7"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% BINGHAM MCCUTCHEN"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6749251"|"FIELDS/HANNAGAN/WALTERS FNDN"|"335450"|"04-6749251"|"THE JOHN FIELDS CHARLES HANNAGAN AND DAVID WALTERS CHARITABLE FDN"|"107785294"|"0000 "|"03"|"3"|"1"|"1995"|"05"|"04"|""|""|"602"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"225936.0000"|"09 "|"P80"|"241098.0000"|"Z"|"4"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6749251"|"FIELDS/HANNAGAN/WALTERS FNDN"|"335450"|"04-6749251"|"THE JOHN FIELDS CHARLES HANNAGAN AND DAVID WALTERS CHARITABLE FDN"|"107785294"|"0000 "|"03"|"3"|"1"|"1995"|"05"|"04"|""|""|"602"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"225936.0000"|"09 "|"P80"|"241098.0000"|"Z"|"4"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6749251"|"FIELDS/HANNAGAN/WALTERS FNDN"|"335450"|"04-6749251"|"THE JOHN FIELDS CHARLES HANNAGAN AND DAVID WALTERS CHARITABLE FDN"|"107785294"|"0000 "|"03"|"3"|"1"|"1995"|"05"|"04"|""|""|"602"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"225936.0000"|"09 "|"P80"|"241098.0000"|"Z"|"4"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"4/16/2015 5:34:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6752868"|"ARGOSY FOUNDATION"|"54933"|"04-6752868"|"ARGOSY FOUNDATION"|"54933"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1964903.0000"|"12 "|""|"12870163.0000"|" "|"8"|"SILVERSTEIN LAWRENCE I TTEE"|"001"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% LAWRENCE I SILVERSTEIN ESQ"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6752868"|"ARGOSY FOUNDATION"|"54933"|"04-6752868"|"ARGOSY FOUNDATION"|"54933"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1964903.0000"|"12 "|""|"12870163.0000"|" "|"8"|"SILVERSTEIN LAWRENCE I TTEE"|"001"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% LAWRENCE I SILVERSTEIN ESQ"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6752868"|"THE ARGOSY FOUNDATION"|"54933"|"04-6752868"|"ARGOSY FOUNDATION"|"54933"|"0000 "|"03"|"3"|"1"|"1994"|"12"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1964903.0000"|"12 "|""|"12870163.0000"|" "|"8"|"SILVERSTEIN LAWRENCE I TTEE"|"001"|"Y"|"2/2/1999 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% LAWRENCE I SILVERSTEIN ESQ"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6753154"|"WILLIAM VANDERHOUT TRUST 42C129014"|"166816"|"04-6753154"|"WILLIAM VANDERHOUT TR UI"|"107151927"|"0000 "|"03"|"3"|"1"|"1994"|"09"|"04"|""|""|"908"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"07"|"4"|"422869.0000"|"07 "|""|"1248325.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% TD BANK NA"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6753154"|"WILLIAM VANDERHOUT TRUST 42C129014"|"166816"|"04-6753154"|"WILLIAM VANDERHOUT TR UI"|"107151927"|"0000 "|"03"|"3"|"1"|"1994"|"09"|"04"|""|""|"908"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"07"|"4"|"422869.0000"|"07 "|""|"1248325.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% TD BANK NA"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6753154"|"WILLIAM VANDERHOUT TRUST 42C129014"|"166816"|"04-6753154"|"WILLIAM VANDERHOUT TR UI"|"107151927"|"0000 "|"03"|"3"|"1"|"1994"|"09"|"04"|""|""|"908"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2015"|"07"|"4"|"422869.0000"|"07 "|""|"1248325.0000"|" "|"6"|""|"001"|"Y"|"6/11/1998 12:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% TD BANK NA"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6758553"|"THE GROSSMAN FAMILY CHARITABLE FOUNDATION"|"223081"|"04-6758553"|"GROSSMAN FAM CHARITABLE FOUNDATION TR"|"105810837"|"0000 "|"03"|"3"|"1"|"1995"|"03"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1232006.0000"|"12 "|"T20"|"3708343.0000"|"Z"|"6"|"GROSSMAN JEROME & BARBARA TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6758553"|"THE GROSSMAN FAMILY CHARITABLE FOUNDATION"|"223081"|"04-6758553"|"GROSSMAN FAM CHARITABLE FOUNDATION TR"|"105810837"|"0000 "|"03"|"3"|"1"|"1995"|"03"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1232006.0000"|"12 "|"T20"|"3708343.0000"|"Z"|"6"|"GROSSMAN JEROME & BARBARA TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6758553"|"THE GROSSMAN FAMILY CHARITABLE FOUNDATION"|"223081"|"04-6758553"|"GROSSMAN FAM CHARITABLE FOUNDATION TR"|"105810837"|"0000 "|"03"|"3"|"1"|"1995"|"03"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"1232006.0000"|"12 "|"T20"|"3708343.0000"|"Z"|"6"|"GROSSMAN JEROME & BARBARA TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"12/14/2015 5:48:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-6762777"|"KATHLEEN & RONALD J. JACKSON FOUNDATION"|"223082"|"04-6762777"|"KATHLEEN & RONALD J JACKSON FNDN 08-19-1994"|"223082"|"0000 "|"03"|"3"|"1"|"1994"|"10"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"731749.0000"|"12 "|""|"2685168.0000"|" "|"6"|"JACKSON RONALD J ET AL TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% PALMER & DODGE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6762777"|"KATHLEEN & RONALD J. JACKSON FOUNDATION"|"223082"|"04-6762777"|"KATHLEEN & RONALD J JACKSON FNDN 08-19-1994"|"223082"|"0000 "|"03"|"3"|"1"|"1994"|"10"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"731749.0000"|"12 "|""|"2685168.0000"|" "|"6"|"JACKSON RONALD J ET AL TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% PALMER & DODGE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-6762777"|"KATHLEEN & RONALD J. JACKSON FOUNDATION"|"223082"|"04-6762777"|"KATHLEEN & RONALD J JACKSON FNDN 08-19-1994"|"223082"|"0000 "|"03"|"3"|"1"|"1994"|"10"|"04"|""|""|"150"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"731749.0000"|"12 "|""|"2685168.0000"|" "|"6"|"JACKSON RONALD J ET AL TTEE"|"001"|"Y"|"10/1/1998 12:00:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% PALMER & DODGE"|"12/14/2015 12:00:00 AM"|"01"|""
