name,genre,director,plot,certificate,country,language,runtime,rating,polarity
Bang,Crime,Ash Baron-Cohen,homeless man,NA,us,en,98,4,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,2,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,4,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,4,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,1,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,1,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,4,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,3,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,2,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,1,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,1,neg
Munchies,Comedy,Tina Hirsch,creature,NA,us,en,83,2,neg
My Faraway Bride,Comedy,Rajeev Virani,bollywood,NA,us,en,95,4,neg
My Faraway Bride,Comedy,Rajeev Virani,bollywood,NA,us,en,95,2,neg
My Faraway Bride,Comedy,Rajeev Virani,bollywood,NA,us,en,95,4,neg
X-Men Origins: Wolverine,Action,Gavin Hood,colonel,NA,us,en,107,3,neg
X-Men Origins: Wolverine,Action,Gavin Hood,colonel,NA,us,en,107,4,neg
X-Men Origins: Wolverine,Action,Gavin Hood,colonel,NA,us,en,107,4,neg
X-Men Origins: Wolverine,Action,Gavin Hood,colonel,NA,us,en,107,3,neg
X-Men Origins: Wolverine,Action,Gavin Hood,colonel,NA,us,en,107,4,neg
X-Men Origins: Wolverine,Action,Gavin Hood,colonel,NA,us,en,107,1,neg
Cement,Crime,Adrian Pasdar,cement,NA,us,en,97,2,neg
The Lost,Thriller,Bryan Goeres,NA,NA,es,en,95,1,neg
The Lost,Thriller,Bryan Goeres,NA,NA,es,en,95,3,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,3,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,4,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,1,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,4,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,4,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,1,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,1,neg
The Corpse Grinders 2,Horror,Ted V. Mikels,cat,NA,us,NA,102,1,neg
Child of Darkness Child of Light,Horror,Marina Sargenti,priest,NA,us,en,85,2,neg
Child of Darkness Child of Light,Horror,Marina Sargenti,priest,NA,us,en,85,1,neg
Broken Arrow,Drama,Delmer Daves,peace,NA,us,en,93,4,neg
The Man Behind the Gun,Western,Felix E. Feist,battle,NA,us,en,82,4,neg
The Man Behind the Gun,Western,Felix E. Feist,battle,NA,us,en,82,3,neg
The Man Behind the Gun,Western,Felix E. Feist,battle,NA,us,en,82,1,neg
Side Sho,Horror,Michael D'Anna,NA,NA,us,en,89,3,neg
Side Sho,Horror,Michael D'Anna,NA,NA,us,en,89,4,neg
Side Sho,Horror,Michael D'Anna,NA,NA,us,en,89,1,neg
Side Sho,Horror,Michael D'Anna,NA,NA,us,en,89,1,neg
Side Sho,Horror,Michael D'Anna,NA,NA,us,en,89,1,neg
Side Sho,Horror,Michael D'Anna,NA,NA,us,en,89,1,neg
The Private Affairs of Bel Ami,Drama,Albert Lewin,love,NA,us,en,112,2,neg
The Oprah Winfrey Show,Talk-Show,NA,pop culture,NA,us,en,60,1,neg
The Oprah Winfrey Show,Talk-Show,NA,pop culture,NA,us,en,60,1,neg
The Seventh Sign,Drama,Carl Schultz,fear,NA,us,en,97,4,neg
The Seventh Sign,Drama,Carl Schultz,fear,NA,us,en,97,3,neg
The Seventh Sign,Drama,Carl Schultz,fear,NA,us,en,97,1,neg
The Seventh Sign,Drama,Carl Schultz,fear,NA,us,en,97,2,neg
The Seventh Sign,Drama,Carl Schultz,fear,NA,us,en,97,3,neg
The Seventh Sign,Drama,Carl Schultz,fear,NA,us,en,97,2,neg
CafÃ© LumiÃ¨re,Drama,Hsiao-Hsien Hou,no opening credits,NA,jp,ja,103,1,neg
CafÃ© LumiÃ¨re,Drama,Hsiao-Hsien Hou,no opening credits,NA,jp,ja,103,4,neg
CafÃ© LumiÃ¨re,Drama,Hsiao-Hsien Hou,no opening credits,NA,jp,ja,103,3,neg
CafÃ© LumiÃ¨re,Drama,Hsiao-Hsien Hou,no opening credits,NA,jp,ja,103,3,neg
The Stick,Horror,Darrell Roodt,soldier,NA,za,en,98,2,neg
She's Back,Comedy,Tim Kincaid,gang,NA,us,en,89,4,neg
She's Back,Comedy,Tim Kincaid,gang,NA,us,en,89,3,neg
She's Back,Comedy,Tim Kincaid,gang,NA,us,en,89,1,neg
She's Back,Comedy,Tim Kincaid,gang,NA,us,en,89,4,neg
ProtÃ©gÃ©,Crime,Tung-Shing Yee,undercover,NA,hk,yue,106,1,neg
ProtÃ©gÃ©,Crime,Tung-Shing Yee,undercover,NA,hk,yue,106,2,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,1,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,3,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,1,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,2,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,2,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,1,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,3,neg
Creepshow 2,Comedy,Michael Gornick,hitchhiker,NA,us,en,92,4,neg
Jigsaw,Horror,NA,white panties,NA,us,en,78,1,neg
Jigsaw,Horror,NA,white panties,NA,us,en,78,1,neg
Jigsaw,Horror,NA,white panties,NA,us,en,78,1,neg
Jigsaw,Horror,NA,white panties,NA,us,en,78,4,neg
Jigsaw,Horror,NA,white panties,NA,us,en,78,3,neg
Marley & Me,Comedy,David Frankel,dog,NA,us,en,115,2,neg
Femme Fatale,Drama,Andre R. Guttfreund,missing wife,NA,us,en,94,2,neg
Femme Fatale,Drama,Andre R. Guttfreund,missing wife,NA,us,en,94,1,neg
Jesus of Montreal,Drama,Denys Arcand,church,NA,ca,fr,120,1,neg
Jesus of Montreal,Drama,Denys Arcand,church,NA,ca,fr,120,3,neg
Jesus of Montreal,Drama,Denys Arcand,church,NA,ca,fr,120,1,neg
A Month by the Lake,Comedy,John Irvin,villa,NA,gb,en,92,4,neg
The Rookie,Comedy,George O'Hanlon,world war two,NA,us,en,84,2,neg
The Rookie,Comedy,George O'Hanlon,world war two,NA,us,en,84,3,neg
The Rookie,Comedy,George O'Hanlon,world war two,NA,us,en,84,2,neg
Kings & Queen,Comedy,Arnaud Desplechin,musician,NA,fr,fr,150,1,neg
Kings & Queen,Comedy,Arnaud Desplechin,musician,NA,fr,fr,150,1,neg
Kings & Queen,Comedy,Arnaud Desplechin,musician,NA,fr,fr,150,1,neg
Kings & Queen,Comedy,Arnaud Desplechin,musician,NA,fr,fr,150,1,neg
O Canada!,Family,NA,skiing,NA,ca,en,18,1,neg
Anita & Me,Comedy,Metin HÃ_seyin,indian,NA,gb,en,89,4,neg
Anita & Me,Comedy,Metin HÃ_seyin,indian,NA,gb,en,89,3,neg
Anita & Me,Comedy,Metin HÃ_seyin,indian,NA,gb,en,89,1,neg
Anita & Me,Comedy,Metin HÃ_seyin,indian,NA,gb,en,89,1,neg
Ants,Drama,Robert Scheerer,ant,NA,us,en,95,1,neg
Ants,Drama,Robert Scheerer,ant,NA,us,en,95,1,neg
Ants,Drama,Robert Scheerer,ant,NA,us,en,95,1,neg
Ants,Drama,Robert Scheerer,ant,NA,us,en,95,2,neg
Ants,Drama,Robert Scheerer,ant,NA,us,en,95,4,neg
Ants,Drama,Robert Scheerer,ant,NA,us,en,95,1,neg
No Cure for Cancer,Documentary,Ted Demme,smoking,NA,us,en,62,1,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,1,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,1,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,1,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,3,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,2,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,1,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,1,neg
The Host,Action,Joon Ho Bong,han river,NA,kr,ko,120,4,neg
The Lost Son,Crime,Chris Menges,exile,NA,fr,en,102,4,neg
The Lost Son,Crime,Chris Menges,exile,NA,fr,en,102,1,neg
The Lost Son,Crime,Chris Menges,exile,NA,fr,en,102,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,4,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,4,neg
Wild Tigers I Have Known,Drama,Cam Archer,school,NA,us,en,88,1,neg
The Bachelor,Game-Show,NA,bachelor,NA,us,en,60,1,neg
The Bachelor,Game-Show,NA,bachelor,NA,us,en,60,1,neg
The Bachelor,Game-Show,NA,bachelor,NA,us,en,60,3,neg
The Dark Area,Horror,Oliver Hummell,lost in the woods,NA,de,de,80,4,neg
The Dark Area,Horror,Oliver Hummell,lost in the woods,NA,de,de,80,3,neg
The Dark Area,Horror,Oliver Hummell,lost in the woods,NA,de,de,80,4,neg
The Legend of 1900,Drama,Giuseppe Tornatore,ship,NA,it,en,165,1,neg
Jesse James,Biography,NA,railroad,NA,us,en,106,4,neg
Jesse James,Biography,NA,railroad,NA,us,en,106,4,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,4,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,1,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,4,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,4,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,2,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,2,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,3,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,4,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,2,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,3,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,2,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,1,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,1,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,1,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,1,neg
Do You Wanna Know a Secret?,Horror,Thomas Bradford,college student,NA,us,en,90,3,neg
Undertow,Action,Eric Red,woods,NA,us,en,93,2,neg
Undertow,Action,Eric Red,woods,NA,us,en,93,1,neg
Undertow,Action,Eric Red,woods,NA,us,en,93,2,neg
Undertow,Action,Eric Red,woods,NA,us,en,93,4,neg
Undertow,Action,Eric Red,woods,NA,us,en,93,4,neg
Undertow,Action,Eric Red,woods,NA,us,en,93,4,neg
Cracked Nuts,Comedy,Edward F. Cline,king,NA,us,en,65,4,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,4,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,3,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,3,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,1,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,1,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,3,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,4,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,4,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,4,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,3,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,2,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,1,neg
Soul Survivors,Drama,Stephen Carpenter,college,NA,us,en,84,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,3,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,2,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,4,neg
Solar Crisis,Sci-Fi,Richard C. Sarafian,astronaut,NA,jp,en,112,1,neg
Eye of the Needle,Romance,Richard Marquand,german,NA,gb,en,112,1,neg
Eye of the Needle,Romance,Richard Marquand,german,NA,gb,en,112,1,neg
Eye of the Needle,Romance,Richard Marquand,german,NA,gb,en,112,1,neg
NausicaÃ_ of the Valley of the Wind,Animation,Hayao Miyazaki,post apocalypse,NA,jp,ja,117,1,neg
NausicaÃ_ of the Valley of the Wind,Animation,Hayao Miyazaki,post apocalypse,NA,jp,ja,117,1,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,4,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,3,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,4,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,1,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,3,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,1,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,3,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,3,neg
The Bonfire of the Vanities,Comedy,Brian De Palma,accident,NA,us,en,125,2,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,2,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,2,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,3,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,4,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,3,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,2,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,4,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,4,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,4,neg
The Unbearable Lightness of Being,Drama,Philip Kaufman,female removes her dress,NA,us,en,171,3,neg
State of Siege,Drama,Costa-Gavras,uruguay,NA,fr,fr,120,4,neg
The All-New Popeye Hour,Animation,NA,sailor,NA,us,en,60,1,neg
The All-New Popeye Hour,Animation,NA,sailor,NA,us,en,60,1,neg
Ju-on: The Curse 2,Horror,Takashi Shimizu,junior high school,NA,jp,ja,76,1,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,1,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,1,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,1,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,2,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,1,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,4,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,4,neg
Secrets & Lies,Drama,Mike Leigh,birth mother,NA,fr,en,136,1,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,3,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,3,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,1,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,1,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,1,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,4,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,2,neg
The Bat People,Horror,Jerry Jameson,bat,NA,us,en,91,3,neg
1st Bite,Comedy,Hunt Hoe,chef,NA,ca,en,120,2,neg
1st Bite,Comedy,Hunt Hoe,chef,NA,ca,en,120,4,neg
1st Bite,Comedy,Hunt Hoe,chef,NA,ca,en,120,1,neg
The Brooklyn Boys,Crime,John Bianco,mafia,NA,us,en,109,2,neg
The Spring,Drama,David Jackson,secret,NA,us,en,89,2,neg
Quite Ugly One Morning,Comedy,Sam Miller,based on novel,NA,gb,en,94,1,neg
Quite Ugly One Morning,Comedy,Sam Miller,based on novel,NA,gb,en,94,2,neg
Quite Ugly One Morning,Comedy,Sam Miller,based on novel,NA,gb,en,94,3,neg
Another Man's Poison,Crime,Irving Rapper,british noir,NA,gb,en,90,4,neg
Don't Drink the Water,Comedy,Howard Morris,geofiction,NA,us,en,100,4,neg
The Toy Box,Horror,Ronald VÃ_ctor GarcÃ_a,party,NA,us,en,89,4,neg
Johnny in the Clouds,Drama,Anthony Asquith,hotel,NA,gb,en,87,4,neg
Seize the Day,Drama,Fielder Cook,salesman,NA,us,en,93,4,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,4,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,4,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,4,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,4,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,1,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,1,neg
Prom Night II,Horror,Bruce Pittman,prom,NA,ca,en,97,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,3,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,3,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,2,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,3,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,4,neg
The Forest,Horror,Don Jones,forest,NA,us,en,85,1,neg
This Is England,Crime,Shane Meadows,skinhead,NA,gb,en,101,3,neg
This Is England,Crime,Shane Meadows,skinhead,NA,gb,en,101,1,neg
The Young Graduates,Drama,Robert Anderson,shower,NA,us,en,100,4,neg
The Young Graduates,Drama,Robert Anderson,shower,NA,us,en,100,4,neg
Manfish,Adventure,W. Lee Wilder,murder,NA,us,en,76,2,neg
Manfish,Adventure,W. Lee Wilder,murder,NA,us,en,76,1,neg
Cutting Moments,Short,Douglas Buck,extreme film,NA,us,NA,29,1,neg
Pacific Rendezvous,Comedy,George Sidney,murder,NA,us,en,76,4,neg
Pacific Rendezvous,Comedy,George Sidney,murder,NA,us,en,76,4,neg
Pacific Rendezvous,Comedy,George Sidney,murder,NA,us,en,76,4,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,4,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,4,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,3,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,2,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,3,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,1,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,1,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,4,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,3,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,1,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,3,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,2,neg
Fred Claus,Comedy,David Dobkin,north pole,NA,us,en,116,4,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,2,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,1,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,2,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,4,neg
Alien Hunter,Action,Ron Krauss,alien,NA,us,en,92,2,neg
Seven Years in Tibet,Adventure,Jean-Jacques Annaud,dalai lama,NA,us,en,136,3,neg
Seven Years in Tibet,Adventure,Jean-Jacques Annaud,dalai lama,NA,us,en,136,1,neg
Seven Years in Tibet,Adventure,Jean-Jacques Annaud,dalai lama,NA,us,en,136,1,neg
Seven Years in Tibet,Adventure,Jean-Jacques Annaud,dalai lama,NA,us,en,136,3,neg
Powerhouse,Adventure,NA,community center,NA,us,en,28,2,neg
Tales from Beyond,Drama,NA,anthology,NA,us,en,115,1,neg
Tales from Beyond,Drama,NA,anthology,NA,us,en,115,3,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,4,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,3,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,2,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,3,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,3,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,2,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,4,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,3,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,4,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,2,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,4,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,2,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,1,neg
Five Across the Eyes,Horror,NA,forced urination,NA,us,en,95,3,neg
The Girls and Daddy,Short,D.W. Griffith,children,NA,us,en,15,1,neg
The Truth About Love,Comedy,John Hay,sexual attraction,NA,gb,en,100,3,neg
The Truth About Love,Comedy,John Hay,sexual attraction,NA,gb,en,100,1,neg
The Truth About Love,Comedy,John Hay,sexual attraction,NA,gb,en,100,1,neg
The Truth About Love,Comedy,John Hay,sexual attraction,NA,gb,en,100,1,neg
The Truth About Love,Comedy,John Hay,sexual attraction,NA,gb,en,100,1,neg
